xsurvey1775	y0survey1775
1.019730600000e+04	2.763198839883e-01
1.019730400000e+04	5.543090210509e-01
1.019730200000e+04	7.939567377298e-01
1.019730000000e+04	3.197740218803e-01
1.019729800000e+04	5.558117053955e-01
1.019729600000e+04	1.898835800174e-01
1.019729400000e+04	2.149860564334e-01
1.019729200000e+04	4.596156277963e-01
1.019729000000e+04	2.442729356277e-01
1.019728800000e+04	1.761391671949e-01
1.019728600000e+04	4.013850444082e-01
1.019728400000e+04	5.439385544481e-01
1.019728200000e+04	1.897023815489e-01
1.019728000000e+04	4.825121873994e-01
1.019727800000e+04	3.388839413343e-01
1.019727600000e+04	3.072074869721e-01
1.019727400000e+04	2.958661957030e-01
1.019727200000e+04	5.541886713959e-01
1.019727000000e+04	3.718926199807e-01
1.019726800000e+04	3.600147950092e-01
1.019726600000e+04	5.602033960173e-01
1.019726400000e+04	2.431692846738e-01
1.019726200000e+04	2.934915663760e-01
1.019726000000e+04	5.387056318332e-01
1.019725800000e+04	4.653917945498e-01
1.019725600000e+04	4.007505477339e-01
1.019725400000e+04	5.816015760483e-01
1.019725200000e+04	3.141415895303e-01
1.019725000000e+04	5.477010711274e-01
1.019724800000e+04	4.535451156967e-01
1.019724600000e+04	5.303909566006e-01
1.019724400000e+04	5.805921493106e-01
1.019724200000e+04	7.080458793820e-01
1.019724000000e+04	4.193338736362e-01
1.019723800000e+04	4.157183278082e-01
1.019723600000e+04	3.354674370562e-01
1.019723400000e+04	6.050397960963e-01
1.019723200000e+04	4.445124016548e-01
1.019723000000e+04	4.484086655066e-01
1.019722800000e+04	5.544023747898e-01
1.019722600000e+04	7.476803789516e-01
1.019722400000e+04	5.221466186225e-01
1.019722200000e+04	5.068880855157e-01
1.019722000000e+04	8.903547637704e-01
1.019721800000e+04	8.918440967743e-01
1.019721600000e+04	7.188400108609e-01
1.019721400000e+04	8.855517424672e-01
1.019721200000e+04	9.267117228379e-01
1.019721000000e+04	6.670389411093e-01
1.019720800000e+04	6.209724431904e-01
1.019720600000e+04	7.190434724643e-01
1.019720400000e+04	4.994719044276e-01
1.019720200000e+04	6.456503182189e-01
1.019720000000e+04	6.395996078093e-01
1.019719800000e+04	7.616481708982e-01
1.019719600000e+04	7.025777861849e-01
1.019719400000e+04	9.908548835645e-01
1.019719200000e+04	9.699575198504e-01
1.019719000000e+04	9.715497176355e-01
1.019718800000e+04	1.270738103945e+00
1.019718600000e+04	1.002014194014e+00
1.019718400000e+04	1.155948926033e+00
1.019718200000e+04	1.676163032496e+00
1.019718000000e+04	1.452224211257e+00
1.019717800000e+04	1.542413784268e+00
1.019717600000e+04	1.550303421590e+00
1.019717400000e+04	2.049546786108e+00
1.019717200000e+04	1.415362873865e+00
1.019717000000e+04	2.073177633725e+00
1.019716800000e+04	2.072444631941e+00
1.019716600000e+04	2.215560293410e+00
1.019716400000e+04	2.324789815274e+00
1.019716200000e+04	2.678554719143e+00
1.019716000000e+04	2.904895547489e+00
1.019715800000e+04	3.198461794266e+00
1.019715600000e+04	3.343695404927e+00
1.019715400000e+04	3.459113424116e+00
1.019715200000e+04	4.421475389179e+00
1.019715000000e+04	5.530752725661e+00
1.019714800000e+04	6.489590963271e+00
1.019714600000e+04	8.768084542159e+00
1.019714400000e+04	1.124077998735e+01
1.019714200000e+04	1.554463623378e+01
1.019714000000e+04	2.086725014207e+01
1.019713800000e+04	2.432364747233e+01
1.019713600000e+04	1.958353007278e+01
1.019713400000e+04	1.352491371637e+01
1.019713200000e+04	1.002450156405e+01
1.019713000000e+04	6.791040728979e+00
1.019712800000e+04	5.655630737034e+00
1.019712600000e+04	4.265522448820e+00
1.019712400000e+04	3.585407362869e+00
1.019712200000e+04	3.206190862481e+00
1.019712000000e+04	2.768381899496e+00
1.019711800000e+04	2.644264002951e+00
1.019711600000e+04	1.911216496855e+00
1.019711400000e+04	2.095750533562e+00
1.019711200000e+04	1.868118698814e+00
1.019711000000e+04	1.605346515355e+00
1.019710800000e+04	1.454053495408e+00
1.019710600000e+04	1.380081301897e+00
1.019710400000e+04	1.746888141205e+00
1.019710200000e+04	1.734011436922e+00
1.019710000000e+04	2.270989487498e+00
1.019709800000e+04	1.482108712786e+00
1.019709600000e+04	2.348523831846e+00
1.019709400000e+04	2.628762177013e+00
1.019709200000e+04	3.623945921745e+00
1.019709000000e+04	4.702205444030e+00
1.019708800000e+04	6.610067749095e+00
1.019708600000e+04	8.598149714777e+00
1.019708400000e+04	9.172783347161e+00
1.019708200000e+04	7.355330452780e+00
1.019708000000e+04	5.141161748069e+00
1.019707800000e+04	3.897591486269e+00
1.019707600000e+04	3.206801581847e+00
1.019707400000e+04	2.905123887456e+00
1.019707200000e+04	2.153575953444e+00
1.019707000000e+04	2.222190959850e+00
1.019706800000e+04	1.577790872183e+00
1.019706600000e+04	1.710074540987e+00
1.019706400000e+04	1.352031314257e+00
1.019706200000e+04	1.451847357372e+00
1.019706000000e+04	1.474439526872e+00
1.019705800000e+04	1.187582298124e+00
1.019705600000e+04	1.371571886820e+00
1.019705400000e+04	9.695827735338e-01
1.019705200000e+04	1.036615743195e+00
1.019705000000e+04	9.778440278119e-01
1.019704800000e+04	7.015278648548e-01
1.019704600000e+04	1.064454181609e+00
1.019704400000e+04	9.835192025469e-01
1.019704200000e+04	8.362798493130e-01
1.019704000000e+04	8.045781951673e-01
1.019703800000e+04	9.692717538556e-01
1.019703600000e+04	9.138979244913e-01
1.019703400000e+04	9.168630192084e-01
1.019703200000e+04	8.458073501785e-01
1.019703000000e+04	6.833984409790e-01
1.019702800000e+04	5.758747789501e-01
1.019702600000e+04	6.213585629680e-01
1.019702400000e+04	3.030474086266e-01
1.019702200000e+04	5.329010923561e-01
1.019702000000e+04	7.624530542632e-01
1.019701800000e+04	5.170077474559e-01
1.019701600000e+04	5.474608265962e-01
1.019701400000e+04	9.355967583720e-01
1.019701200000e+04	6.775980056937e-01
1.019701000000e+04	5.339426086155e-01
1.019700800000e+04	3.726967643878e-01
1.019700600000e+04	6.568107285332e-01
1.019700400000e+04	8.308390318628e-01
1.019700200000e+04	6.581359998918e-01
1.019700000000e+04	5.813998136047e-01
1.019699800000e+04	4.664786246410e-01
1.019699600000e+04	7.722271670662e-01
1.019699400000e+04	6.854339664020e-01
1.019699200000e+04	7.675730313787e-01
1.019699000000e+04	7.798019567662e-01
1.019698800000e+04	5.889609959293e-01
1.019698600000e+04	5.981312002658e-01
1.019698400000e+04	8.596088838328e-01
1.019698200000e+04	6.973180005074e-01
1.019698000000e+04	9.519262002304e-01
1.019697800000e+04	8.800748767817e-01
1.019697600000e+04	6.281512986755e-01
1.019697400000e+04	9.203289083168e-01
1.019697200000e+04	2.074913042028e-01
1.019697000000e+04	7.620055982381e-01
1.019696800000e+04	1.038682020488e+00
1.019696600000e+04	1.067233158804e+00
1.019696400000e+04	9.727315939751e-01
1.019696200000e+04	1.129440263299e+00
1.019696000000e+04	7.532336613414e-01
1.019695800000e+04	9.985662377487e-01
1.019695600000e+04	7.658874213118e-01
1.019695400000e+04	1.278498120154e+00
1.019695200000e+04	9.660718794711e-01
1.019695000000e+04	9.010267386988e-01
1.019694800000e+04	5.697707878561e-01
1.019694600000e+04	6.384191250617e-01
1.019694400000e+04	8.325093479593e-01
1.019694200000e+04	7.992457561604e-01
1.019694000000e+04	9.748610423658e-01
1.019693800000e+04	8.445879909490e-01
1.019693600000e+04	5.401130692257e-01
1.019693400000e+04	3.959146917973e-01
1.019693200000e+04	1.049167691810e+00
1.019693000000e+04	1.085092838859e+00
1.019692800000e+04	6.750430232573e-01
1.019692600000e+04	6.334881309213e-01
1.019692400000e+04	9.878957271879e-01
1.019692200000e+04	6.939898807258e-01
1.019692000000e+04	1.006747821962e+00
1.019691800000e+04	7.898247964296e-01
1.019691600000e+04	1.095169268449e+00
1.019691400000e+04	1.052080647532e+00
1.019691200000e+04	8.826685548176e-01
1.019691000000e+04	8.097248705399e-01
1.019690800000e+04	1.195358847969e+00
1.019690600000e+04	1.248351958412e+00
1.019690400000e+04	1.057317648312e+00
1.019690200000e+04	1.141567626187e+00
1.019690000000e+04	1.403966748087e+00
1.019689800000e+04	8.354967799932e-01
1.019689600000e+04	9.262382832445e-01
1.019689400000e+04	9.976065338551e-01
1.019689200000e+04	8.498297591716e-01
1.019689000000e+04	9.889545172728e-01
1.019688800000e+04	1.065330867478e+00
1.019688600000e+04	1.299214060106e+00
1.019688400000e+04	1.302295940259e+00
1.019688200000e+04	1.414006218472e+00
1.019688000000e+04	2.012253893650e+00
1.019687800000e+04	2.391771722183e+00
1.019687600000e+04	3.344126757844e+00
1.019687400000e+04	4.601362744224e+00
1.019687200000e+04	4.559043554010e+00
1.019687000000e+04	4.083417121765e+00
1.019686800000e+04	4.049353677027e+00
1.019686600000e+04	4.063996137350e+00
1.019686400000e+04	2.797049962910e+00
1.019686200000e+04	2.009784796004e+00
1.019686000000e+04	1.459453057856e+00
1.019685800000e+04	1.178233357824e+00
1.019685600000e+04	7.948732651896e-01
1.019685400000e+04	1.039290762935e+00
1.019685200000e+04	7.662570023360e-01
1.019685000000e+04	4.353533164262e-01
1.019684800000e+04	7.062163082364e-01
1.019684600000e+04	7.904154651383e-01
1.019684400000e+04	5.140274693965e-01
1.019684200000e+04	7.562272474902e-01
1.019684000000e+04	1.057639201726e+00
1.019683800000e+04	7.105506974250e-01
1.019683600000e+04	1.025322087565e+00
1.019683400000e+04	1.502791058114e+00
1.019683200000e+04	1.361135632976e+00
1.019683000000e+04	1.898900456694e+00
1.019682800000e+04	2.389886309380e+00
1.019682600000e+04	3.322640919780e+00
1.019682400000e+04	3.984092511668e+00
1.019682200000e+04	6.064562886584e+00
1.019682000000e+04	9.016864712870e+00
1.019681800000e+04	9.451104915928e+00
1.019681600000e+04	7.787321014191e+00
1.019681400000e+04	8.717073944525e+00
1.019681200000e+04	7.910203578153e+00
1.019681000000e+04	6.460546765018e+00
1.019680800000e+04	4.713797678145e+00
1.019680600000e+04	3.809251258820e+00
1.019680400000e+04	3.598161703120e+00
1.019680200000e+04	3.134764926066e+00
1.019680000000e+04	2.646082963123e+00
1.019679800000e+04	2.740666030609e+00
1.019679600000e+04	2.297240289333e+00
1.019679400000e+04	2.357688944960e+00
1.019679200000e+04	2.063551812082e+00
1.019679000000e+04	2.169347511114e+00
1.019678800000e+04	1.853339458434e+00
1.019678600000e+04	1.572980598220e+00
1.019678400000e+04	1.492132928880e+00
1.019678200000e+04	1.702792235104e+00
1.019678000000e+04	1.524568234659e+00
1.019677800000e+04	1.463492122478e+00
1.019677600000e+04	2.060964883218e+00
1.019677400000e+04	1.500099496854e+00
1.019677200000e+04	1.251267497814e+00
1.019677000000e+04	9.846339497109e-01
1.019676800000e+04	1.503797239466e+00
1.019676600000e+04	1.732166939786e+00
1.019676400000e+04	1.234194535224e+00
1.019676200000e+04	1.011073531063e+00
1.019676000000e+04	1.258098425831e+00
1.019675800000e+04	1.150043417377e+00
1.019675600000e+04	1.342510319399e+00
1.019675400000e+04	9.920500720503e-01
1.019675200000e+04	1.172042153926e+00
1.019675000000e+04	1.372146675321e+00
1.019674800000e+04	1.166887783706e+00
1.019674600000e+04	1.056808303123e+00
1.019674400000e+04	1.211717279394e+00
1.019674200000e+04	1.545287037941e+00
1.019674000000e+04	1.329723723780e+00
1.019673800000e+04	1.457350704727e+00
1.019673600000e+04	1.306196406209e+00
1.019673400000e+04	1.155988320309e+00
1.019673200000e+04	1.297261463255e+00
1.019673000000e+04	1.077959402735e+00
1.019672800000e+04	9.356488728293e-01
1.019672600000e+04	1.303883071030e+00
1.019672400000e+04	9.161656589689e-01
1.019672200000e+04	1.084385856760e+00
1.019672000000e+04	1.675969479078e+00
1.019671800000e+04	1.257100998550e+00
1.019671600000e+04	1.470127251883e+00
1.019671400000e+04	1.015311937295e+00
1.019671200000e+04	1.366791989207e+00
1.019671000000e+04	1.234528562485e+00
1.019670800000e+04	1.767060184692e+00
1.019670600000e+04	1.842101426465e+00
1.019670400000e+04	1.699563878047e+00
1.019670200000e+04	2.083103162944e+00
1.019670000000e+04	1.884010357807e+00
1.019669800000e+04	1.604172650166e+00
1.019669600000e+04	1.318203520441e+00
1.019669400000e+04	1.547947984768e+00
1.019669200000e+04	1.467057642012e+00
1.019669000000e+04	1.920123348543e+00
1.019668800000e+04	1.708842296761e+00
1.019668600000e+04	1.879253985598e+00
1.019668400000e+04	2.133074804153e+00
1.019668200000e+04	2.398138112238e+00
1.019668000000e+04	2.322622416910e+00
1.019667800000e+04	2.543592145470e+00
1.019667600000e+04	3.188487565785e+00
1.019667400000e+04	3.211124004244e+00
1.019667200000e+04	3.512952088088e+00
1.019667000000e+04	4.523012726772e+00
1.019666800000e+04	5.019908775235e+00
1.019666600000e+04	6.693279465152e+00
1.019666400000e+04	6.281797642949e+00
1.019666200000e+04	4.525545037318e+00
1.019666000000e+04	4.225139620570e+00
1.019665800000e+04	3.664861421317e+00
1.019665600000e+04	3.504433591013e+00
1.019665400000e+04	3.469080129853e+00
1.019665200000e+04	3.174327247449e+00
1.019665000000e+04	3.230215298649e+00
1.019664800000e+04	2.597970668678e+00
1.019664600000e+04	2.551910856437e+00
1.019664400000e+04	2.757502840855e+00
1.019664200000e+04	2.495230104841e+00
1.019664000000e+04	2.933860662210e+00
1.019663800000e+04	2.528903148963e+00
1.019663600000e+04	1.538061400590e+00
1.019663400000e+04	9.792933978727e-01
1.019663200000e+04	1.730549744997e+00
1.019663000000e+04	1.612020255823e+00
1.019662800000e+04	1.239065712012e-01
1.019662600000e+04	1.871347492080e+00
1.019662400000e+04	2.986094075124e+00
1.019662200000e+04	3.473659554949e+00
1.019662000000e+04	4.345987809619e+00
1.019661800000e+04	5.168017367100e+00
1.019661600000e+04	6.110074478883e+00
1.019661400000e+04	7.617926542647e+00
1.019661200000e+04	1.171488886048e+01
1.019661000000e+04	1.171264729030e+01
1.019660800000e+04	8.210723104487e+00
1.019660600000e+04	6.810391410321e+00
1.019660400000e+04	6.373555295323e+00
1.019660200000e+04	6.448459821460e+00
1.019660000000e+04	5.939776211191e+00
1.019659800000e+04	5.621474837361e+00
1.019659600000e+04	5.453555769604e+00
1.019659400000e+04	5.566800848808e+00
1.019659200000e+04	4.971642709068e+00
1.019659000000e+04	4.788274257430e+00
1.019658800000e+04	4.935369957796e+00
1.019658600000e+04	6.168182075790e+00
1.019658400000e+04	7.068588569270e+00
1.019658200000e+04	6.323263267925e+00
1.019658000000e+04	3.136866326787e+00
1.019657800000e+04	2.695032053347e+00
1.019657600000e+04	4.899224874279e+00
1.019657400000e+04	4.844516474753e+00
1.019657200000e+04	3.303958513987e+00
1.019657000000e+04	2.238180119252e+00
1.019656800000e+04	1.643714566532e+00
1.019656600000e+04	1.215877690014e+00
1.019656400000e+04	1.336158758351e+00
1.019656200000e+04	9.726288522418e-01
1.019656000000e+04	7.869073330527e-01
1.019655800000e+04	7.975973286607e-01
1.019655600000e+04	9.481504357438e-01
1.019655400000e+04	3.851415823908e-01
1.019655200000e+04	8.397391972912e-01
1.019655000000e+04	6.530052247067e-01
1.019654800000e+04	9.405056705398e-01
1.019654600000e+04	9.807860999824e-01
1.019654400000e+04	1.089243615542e+00
1.019654200000e+04	1.091788854462e+00
1.019654000000e+04	9.109108527547e-01
1.019653800000e+04	1.427309308537e+00
1.019653600000e+04	8.782176360640e-01
1.019653400000e+04	1.280423482739e+00
1.019653200000e+04	1.055303090253e+00
1.019653000000e+04	1.149884397921e+00
1.019652800000e+04	1.479076151146e+00
1.019652600000e+04	1.633851810070e+00
1.019652400000e+04	1.186542715823e+00
1.019652200000e+04	1.637538429423e+00
1.019652000000e+04	2.339885964344e+00
1.019651800000e+04	2.385055723031e+00
1.019651600000e+04	2.148656603259e+00
1.019651400000e+04	2.568602983875e+00
1.019651200000e+04	3.872230582383e+00
1.019651000000e+04	3.927067607705e+00
1.019650800000e+04	3.593345788197e+00
1.019650600000e+04	8.128585675621e+00
1.019650400000e+04	1.126181803182e+01
1.019650200000e+04	8.801771673916e+00
1.019650000000e+04	4.575932244667e+00
1.019649800000e+04	7.207736073121e-01
1.019649600000e+04	4.192169610855e-01
1.019649400000e+04	4.455060446206e-01
1.019649200000e+04	5.863739758518e-01
1.019649000000e+04	7.825391776352e-01
1.019648800000e+04	6.694886016894e-01
1.019648600000e+04	9.404516593466e-01
1.019648400000e+04	5.775266506868e-01
1.019648200000e+04	5.940580348430e-01
1.019648000000e+04	5.524172102837e-01
1.019647800000e+04	5.511884150460e-01
1.019647600000e+04	7.598014068425e-01
1.019647400000e+04	1.119686834354e+00
1.019647200000e+04	8.868443495567e-01
1.019647000000e+04	1.078367247223e+00
1.019646800000e+04	1.610685159125e+00
1.019646600000e+04	1.578064555965e+00
1.019646400000e+04	1.286295875339e+00
1.019646200000e+04	1.514773551861e+00
1.019646000000e+04	1.859749193548e+00
1.019645800000e+04	3.049766165641e+00
1.019645600000e+04	3.446525911627e+00
1.019645400000e+04	3.278608087076e+00
1.019645200000e+04	7.113632685294e+00
1.019645000000e+04	9.607643489968e+00
1.019644800000e+04	7.412411233716e+00
1.019644600000e+04	4.394787309074e+00
1.019644400000e+04	3.211733550453e+00
1.019644200000e+04	2.490192805467e+00
1.019644000000e+04	1.595434444593e+00
1.019643800000e+04	1.793495000121e+00
1.019643600000e+04	1.777685426401e+00
1.019643400000e+04	1.990781703975e+00
1.019643200000e+04	1.623063501837e+00
1.019643000000e+04	1.198361076940e+00
1.019642800000e+04	1.019204242233e+00
1.019642600000e+04	1.368038935415e+00
1.019642400000e+04	8.565056272623e-01
1.019642200000e+04	6.797149064569e-01
1.019642000000e+04	1.684922214755e+00
1.019641800000e+04	7.611252498540e-01
1.019641600000e+04	8.080885857822e-01
1.019641400000e+04	1.501279819325e+00
1.019641200000e+04	1.675313896752e+00
1.019641000000e+04	1.592865163046e+00
1.019640800000e+04	1.548661214208e+00
1.019640600000e+04	1.600424530234e+00
1.019640400000e+04	1.589242672538e+00
1.019640200000e+04	1.582017852597e+00
1.019640000000e+04	1.301444642329e+00
1.019639800000e+04	1.176000387276e+00
1.019639600000e+04	8.881118384039e-01
1.019639400000e+04	1.145696528557e+00
1.019639200000e+04	1.021639496791e+00
1.019639000000e+04	8.506494610017e-01
1.019638800000e+04	9.628876931358e-01
1.019638600000e+04	1.138359075144e+00
1.019638400000e+04	1.323645571911e+00
1.019638200000e+04	8.781066798402e-01
1.019638000000e+04	4.857856102809e-01
1.019637800000e+04	4.457433139954e-01
1.019637600000e+04	8.815702839502e-01
1.019637400000e+04	1.004449752169e+00
1.019637200000e+04	3.261203585296e-01
1.019637000000e+04	6.229195736563e-01
1.019636800000e+04	1.282265564674e+00
1.019636600000e+04	8.089849719165e-01
1.019636400000e+04	4.733481043664e-01
1.019636200000e+04	1.143109329194e+00
1.019636000000e+04	1.222203699278e+00
1.019635800000e+04	1.258023219158e+00
1.019635600000e+04	9.174939847189e-01
1.019635400000e+04	8.632292517107e-01
1.019635200000e+04	7.050682018970e-01
1.019635000000e+04	7.451962234136e-01
1.019634800000e+04	4.915428090140e-01
1.019634600000e+04	4.780997240370e-01
1.019634400000e+04	5.169328644650e-01
1.019634200000e+04	2.272256868853e-01
1.019634000000e+04	4.643650028019e-01
1.019633800000e+04	3.680883878826e-01
1.019633600000e+04	1.396490850068e-01
1.019633400000e+04	2.179948321859e-01
1.019633200000e+04	4.423151815543e-01
1.019633000000e+04	5.254838252655e-01
1.019632800000e+04	3.116338815090e-01
1.019632600000e+04	5.153970148090e-01
1.019632400000e+04	5.144834629992e-01
1.019632200000e+04	2.472723977134e-01
1.019632000000e+04	8.874292487230e-01
1.019631800000e+04	5.835677170440e-01
1.019631600000e+04	5.203410061989e-01
1.019631400000e+04	3.950443366332e-01
1.019631200000e+04	5.714406521484e-01
1.019631000000e+04	5.462983073997e-01
1.019630800000e+04	3.014604774859e-01
1.019630600000e+04	7.528863592073e-01
1.019630400000e+04	4.104618019844e-01
1.019630200000e+04	4.219216004114e-01
1.019630000000e+04	7.156435189168e-02
1.019629800000e+04	9.686216177439e-02
1.019629600000e+04	3.326209309572e-01
1.019629400000e+04	2.481616188706e-01
1.019629200000e+04	1.481866331084e-01
1.019629000000e+04	2.387307739453e-01
1.019628800000e+04	2.552444665718e-01
1.019628600000e+04	1.701040336171e-01
1.019628400000e+04	3.006561009195e-01
1.019628200000e+04	1.653112782942e-01
1.019628000000e+04	9.296323955143e-02
1.019627800000e+04	8.456274776939e-02
1.019627600000e+04	7.230469514651e-02
1.019627400000e+04	1.671536694566e-01
1.019627200000e+04	1.955595654901e-01
1.019627000000e+04	2.965997745014e-01
1.019626800000e+04	5.296981684636e-02
1.019626600000e+04	1.211144355590e-01
1.019626400000e+04	3.246911271469e-01
1.019626200000e+04	1.744617716625e-01
1.019626000000e+04	3.038557771431e-01
1.019625800000e+04	3.288541104904e-01
1.019625600000e+04	2.259664564143e-01
1.019625400000e+04	3.338326311371e-01
1.019625200000e+04	9.147256989806e-02
1.019625000000e+04	4.897557196909e-01
1.019624800000e+04	2.764441706643e-01
1.019624600000e+04	3.172446600541e-01
1.019624400000e+04	1.355773229170e-01
1.019624200000e+04	2.054981506889e-01
1.019624000000e+04	1.407285877415e-01
1.019623800000e+04	9.393337202627e-02
1.019623600000e+04	2.461435590284e-01
1.019623400000e+04	3.380695389305e-01
1.019623200000e+04	2.302282115823e-01
1.019623000000e+04	4.062380332818e-01
1.019622800000e+04	2.324555448926e-01
1.019622600000e+04	9.950069613928e-02
1.019622400000e+04	3.065323509926e-01
1.019622200000e+04	2.084259045320e-01
1.019622000000e+04	2.580475573138e-01
1.019621800000e+04	2.467139952532e-01
1.019621600000e+04	3.902018348084e-01
1.019621400000e+04	1.683455831853e-01
1.019621200000e+04	2.066167536295e-01
1.019621000000e+04	1.733323114653e-01
1.019620800000e+04	2.221534775621e-02
1.019620600000e+04	2.112851966217e-01
1.019620400000e+04	2.326589032999e-01
1.019620200000e+04	4.630212838338e-02
1.019620000000e+04	1.358305881964e-01
1.019619800000e+04	5.028046199173e-01
1.019619600000e+04	2.744663190606e-01
1.019619400000e+04	3.826710481733e-01
1.019619200000e+04	1.947936076760e-01
1.019619000000e+04	8.405650645536e-02
1.019618800000e+04	1.718503720468e-01
1.019618600000e+04	2.860447004494e-01
1.019618400000e+04	3.404292068414e-01
1.019618200000e+04	2.443035287631e-01
1.019618000000e+04	6.918360675155e-02
1.019617800000e+04	2.945420814472e-01
1.019617600000e+04	2.028817265335e-01
1.019617400000e+04	2.609539101756e-01
1.019617200000e+04	2.475520150959e-01
1.019617000000e+04	1.522153976206e-01
1.019616800000e+04	2.409359232910e-01
1.019616600000e+04	3.207165692107e-01
1.019616400000e+04	2.117939869016e-01
1.019616200000e+04	3.811899604209e-01
1.019616000000e+04	2.951041542243e-01
1.019615800000e+04	3.148789110730e-01
1.019615600000e+04	2.103608236782e-01
1.019615400000e+04	5.323074094486e-01
1.019615200000e+04	5.359902223381e-01
1.019615000000e+04	6.671602574194e-01
1.019614800000e+04	5.077653642296e-01
1.019614600000e+04	6.569339818605e-01
1.019614400000e+04	3.248575419507e-01
1.019614200000e+04	1.821994344036e-01
1.019614000000e+04	2.968399080537e-01
1.019613800000e+04	4.395965271939e-01
1.019613600000e+04	2.545606977076e-01
1.019613400000e+04	1.168559368984e-01
1.019613200000e+04	2.628154674263e-01
1.019613000000e+04	5.337193895771e-01
1.019612800000e+04	1.492567281527e-01
1.019612600000e+04	2.291955304602e-01
1.019612400000e+04	5.558990984659e-01
1.019612200000e+04	3.805808219196e-01
1.019612000000e+04	1.343157624021e-01
1.019611800000e+04	3.949663344992e-01
1.019611600000e+04	1.480457757861e-01
1.019611400000e+04	3.272494748426e-01
1.019611200000e+04	4.775580032522e-01
1.019611000000e+04	1.943267051963e-01
1.019610800000e+04	2.082175727955e-01
1.019610600000e+04	4.293787541920e-01
1.019610400000e+04	4.621635128064e-01
1.019610200000e+04	2.253305796322e-01
1.019610000000e+04	1.697629548777e-01
1.019609800000e+04	2.938709442956e-01
1.019609600000e+04	3.212367772370e-01
1.019609400000e+04	3.242342806928e-01
1.019609200000e+04	2.759479568880e-01
1.019609000000e+04	3.396598395778e-01
1.019608800000e+04	6.776578030966e-01
1.019608600000e+04	4.059983230950e-01
1.019608400000e+04	2.105287580237e-01
1.019608200000e+04	2.713841574105e-01
1.019608000000e+04	4.751928383569e-01
1.019607800000e+04	3.081367238520e-01
1.019607600000e+04	2.817938714156e-01
1.019607400000e+04	3.475201246217e-01
1.019607200000e+04	5.074169537411e-01
1.019607000000e+04	2.742091631685e-01
1.019606800000e+04	2.256509522524e-01
1.019606600000e+04	1.822660491322e-01
1.019606400000e+04	3.017167811951e-01
1.019606200000e+04	4.453379530733e-01
1.019606000000e+04	4.800431033013e-01
1.019605800000e+04	6.302455074609e-01
1.019605600000e+04	4.723017664163e-01
1.019605400000e+04	4.016209804818e-01
1.019605200000e+04	5.885298048461e-01
1.019605000000e+04	5.950489260036e-01
1.019604800000e+04	3.282550611498e-01
1.019604600000e+04	4.799199603659e-01
1.019604400000e+04	2.302781908352e-01
1.019604200000e+04	7.966606223921e-01
1.019604000000e+04	2.960498908201e-01
1.019603800000e+04	5.815289402441e-01
1.019603600000e+04	4.615283791612e-01
1.019603400000e+04	4.077793186964e-01
1.019603200000e+04	6.093068194002e-01
1.019603000000e+04	5.913245008965e-01
1.019602800000e+04	5.708456228906e-01
1.019602600000e+04	3.467040479324e-01
1.019602400000e+04	6.732059884550e-01
1.019602200000e+04	3.863736424171e-01
1.019602000000e+04	4.667800756230e-01
1.019601800000e+04	4.017320769314e-01
1.019601600000e+04	4.580649713064e-01
1.019601400000e+04	5.249072903940e-01
1.019601200000e+04	4.996589606785e-01
1.019601000000e+04	7.901911725271e-01
1.019600800000e+04	7.192802681723e-01
1.019600600000e+04	6.409659353222e-01
1.019600400000e+04	5.560779977078e-01
1.019600200000e+04	3.330924112281e-01
1.019600000000e+04	5.408462042576e-01
1.019599800000e+04	6.392511997195e-01
1.019599600000e+04	7.345235913104e-01
1.019599400000e+04	8.389971704120e-01
1.019599200000e+04	7.236799054207e-01
1.019599000000e+04	5.287773484313e-01
1.019598800000e+04	8.826406500569e-01
1.019598600000e+04	1.023751219883e+00
1.019598400000e+04	6.221730547295e-01
1.019598200000e+04	9.377134588173e-01
1.019598000000e+04	9.242848428206e-01
1.019597800000e+04	1.332828679583e+00
1.019597600000e+04	1.507054663019e+00
1.019597400000e+04	1.829934173800e+00
1.019597200000e+04	2.466911116792e+00
1.019597000000e+04	2.425174641312e+00
1.019596800000e+04	2.747445293316e+00
1.019596600000e+04	2.782408423199e+00
1.019596400000e+04	2.034507202316e+00
1.019596200000e+04	1.897568019400e+00
1.019596000000e+04	1.697165245549e+00
1.019595800000e+04	2.136386006030e+00
1.019595600000e+04	1.707921159285e+00
1.019595400000e+04	2.031550311772e+00
1.019595200000e+04	2.206010070690e+00
1.019595000000e+04	1.975232367948e+00
1.019594800000e+04	1.491566062498e+00
1.019594600000e+04	1.358668296161e+00
1.019594400000e+04	1.111762492197e+00
1.019594200000e+04	8.016870628497e-01
1.019594000000e+04	1.076405153410e+00
1.019593800000e+04	8.078471398942e-01
1.019593600000e+04	9.274396683347e-01
1.019593400000e+04	7.955259421596e-01
1.019593200000e+04	7.686494727913e-01
1.019593000000e+04	3.741275753901e-01
1.019592800000e+04	7.057207585428e-01
1.019592600000e+04	7.303568303925e-01
1.019592400000e+04	6.973426872593e-01
1.019592200000e+04	1.357322576380e+00
1.019592000000e+04	1.680455193933e+00
1.019591800000e+04	1.026970052021e+00
1.019591600000e+04	1.649390962185e+00
1.019591400000e+04	2.320183031030e+00
1.019591200000e+04	3.197239518609e+00
1.019591000000e+04	3.499089156089e+00
